Date,Away_Abbr,Home_Abbr,Away_G,Home_G,Total,Eligible,Line,P_Over,P_Under,Lean,Edge_Over,Edge_Under,Actual_Result,Graded,Hit,Profit
2024-12-20,COL,ANA,4,2,6,True,6.5,0.3902,0.6098,Under,-13.81,9.53,Under,True,True,94.34
2024-12-20,TOR,BUF,6,3,9,True,6.0,0.5598,0.4402,Toss-up,1.03,-5.00,Over,False,False,
2024-12-20,NYR,DAL,3,1,4,True,6.0,0.5223,0.4777,Toss-up,-0.60,-4.16,Under,False,False,
2024-12-20,MTL,DET,4,3,7,True,6.0,0.5927,0.4073,Over,7.12,-11.43,Over,True,True,91.74
2024-12-20,STL,FLA,1,2,3,True,5.5,0.5732,0.4268,Toss-up,2.78,-7.07,Under,False,False,
2024-12-20,UTA,MIN,2,1,3,True,6.0,0.5167,0.4833,Toss-up,-0.02,-4.50,Under,False,False,
2024-12-20,CAR,WSH,1,3,4,True,6.0,0.5910,0.4090,Over,8.85,-13.23,Under,True,False,-100.00
2024-12-21,BUF,BOS,1,3,4,True,6.0,0.5722,0.4278,Toss-up,4.39,-8.68,Under,False,False,
2024-12-21,CHI,CGY,4,6,10,True,5.5,0.5001,0.4999,Toss-up,-2.82,-1.47,Over,False,False,
2024-12-21,SJS,EDM,2,3,5,True,6.5,0.4709,0.5291,Toss-up,-6.83,2.67,Under,False,False,
2024-12-21,DET,MTL,1,5,6,True,6.5,0.4420,0.5580,Toss-up,-5.30,1.25,Under,False,False,
2024-12-21,PIT,NJD,0,3,3,True,6.5,0.4462,0.5538,Toss-up,-4.89,0.63,Under,False,False,
2024-12-21,LAK,NSH,2,3,5,True,5.5,0.4574,0.5426,Toss-up,-6.18,1.88,Under,False,False,
2024-12-21,CBJ,PHI,4,5,9,True,6.5,0.5367,0.4633,Toss-up,3.67,-8.21,Over,False,False,
2024-12-21,NYI,TOR,6,3,9,True,5.5,0.5276,0.4724,Toss-up,0.15,-4.68,Over,False,False,
2024-12-21,OTT,VAN,5,4,9,True,5.5,0.5135,0.4865,Toss-up,-2.57,-2.09,Over,False,False,
2024-12-21,SEA,VGK,2,6,8,True,6.0,0.5305,0.4695,Toss-up,-0.44,-4.27,Over,False,False,
2024-12-21,MIN,WPG,0,5,5,True,5.5,0.5163,0.4837,Toss-up,-2.29,-1.87,Under,False,False,
2024-12-22,SEA,COL,2,5,7,True,6.0,0.5773,0.4227,Toss-up,6.04,-10.56,Over,False,False,
2024-12-22,OTT,EDM,1,3,4,True,6.0,0.5522,0.4478,Toss-up,0.68,-4.98,Under,False,False,
2024-12-22,CAR,NYR,3,1,4,True,6.0,0.5407,0.4593,Toss-up,3.82,-7.99,Under,False,False,
2024-12-22,FLA,TBL,4,2,6,True,6.0,0.6725,0.3275,Over,12.30,-16.27,Push,False,False,
2024-12-22,ANA,UTA,5,4,9,True,6.0,0.4902,0.5098,Toss-up,-2.67,-1.85,Over,False,False,
2024-12-22,LAK,WSH,1,3,4,True,5.5,0.5079,0.4921,Toss-up,-0.19,-4.27,Under,False,False,
2024-12-23,WSH,BOS,1,4,5,True,5.5,0.5161,0.4839,Toss-up,-1.22,-3.30,Under,False,False,
2024-12-23,MTL,CBJ,4,5,9,True,6.5,0.5184,0.4816,Toss-up,0.62,-5.11,Over,False,False,
2024-12-23,STL,DET,4,0,4,True,5.5,0.4894,0.5106,Toss-up,-5.18,0.81,Under,False,False,
2024-12-23,TBL,FLA,4,0,4,True,6.5,0.5123,0.4877,Toss-up,-0.69,-3.61,Under,False,False,
2024-12-23,CHI,MIN,3,4,7,True,5.5,0.4989,0.5011,Toss-up,-1.80,-2.28,Over,False,False,
2024-12-23,NYR,NJD,0,5,5,True,6.0,0.4758,0.5242,Toss-up,-3.64,-1.07,Under,False,False,
2024-12-23,CAR,NSH,2,5,7,True,6.0,0.4929,0.5071,Toss-up,-1.45,-2.78,Over,False,False,
2024-12-23,BUF,NYI,7,1,8,True,5.5,0.5827,0.4173,Over,3.73,-7.78,Over,True,True,83.33
2024-12-23,PHI,PIT,3,7,10,True,6.5,0.5400,0.4600,Toss-up,5.92,-9.75,Over,False,False,
2024-12-23,WPG,TOR,5,2,7,True,6.0,0.5511,0.4489,Toss-up,6.56,-10.46,Over,False,False,
2024-12-23,DAL,UTA,3,2,5,True,6.0,0.5146,0.4854,Toss-up,0.00,-4.29,Under,False,False,
2024-12-23,SJS,VAN,3,4,7,True,6.0,0.6001,0.3999,Over,9.76,-14.13,Over,True,True,99.01
2024-12-23,ANA,VGK,1,3,4,True,6.5,0.3876,0.6124,Under,-13.17,8.64,Under,True,True,90.09
2024-12-27,CHI,BUF,2,6,8,True,6.0,0.5868,0.4132,Over,4.56,-8.93,Over,True,True,84.75
2024-12-27,BOS,CBJ,2,6,8,True,6.5,0.4456,0.5544,Toss-up,-5.69,1.31,Over,False,False,
2024-12-27,MIN,DAL,3,2,5,True,5.5,0.4902,0.5098,Toss-up,-4.25,-0.24,Under,False,False,
2024-12-27,TOR,DET,5,2,7,True,6.0,0.5589,0.4411,Toss-up,6.87,-10.84,Over,False,False,
2024-12-27,CAR,NJD,2,4,6,True,5.5,0.5107,0.4893,Toss-up,-1.31,-3.00,Over,False,False,
2024-12-27,VGK,SJS,6,3,9,True,6.5,0.4316,0.5684,Toss-up,-9.45,4.92,Over,False,False,
2024-12-27,NSH,STL,4,7,11,True,5.5,0.4220,0.5780,Toss-up,-11.29,6.58,Over,False,False,
2024-12-27,COL,UTA,4,1,5,True,6.5,0.4114,0.5886,Under,-10.31,6.48,Under,True,True,90.91
2024-12-28,PHI,ANA,3,1,4,True,6.0,0.6174,0.3826,Over,6.99,-11.25,Under,True,False,-100.00
2024-12-28,CBJ,BOS,0,4,4,True,6.0,0.6222,0.3778,Over,8.52,-12.71,Under,True,False,-100.00
2024-12-28,NJD,CAR,2,5,7,True,6.0,0.5136,0.4864,Toss-up,-1.02,-3.74,Over,False,False,
2024-12-28,MTL,FLA,4,0,4,True,6.5,0.4870,0.5130,Toss-up,-1.30,-3.25,Under,False,False,
2024-12-28,EDM,LAK,3,4,7,True,6.0,0.5079,0.4921,Toss-up,1.29,-5.34,Over,False,False,
2024-12-28,PIT,NYI,3,6,9,True,6.0,0.6374,0.3626,Over,12.28,-17.23,Over,True,True,94.34
2024-12-28,CGY,SJS,3,1,4,True,6.5,0.4449,0.5551,Toss-up,-7.20,3.13,Under,False,False,
2024-12-28,NYR,TBL,2,6,8,True,6.0,0.5786,0.4214,Toss-up,2.31,-6.64,Over,False,False,
2024-12-28,WSH,TOR,5,2,7,True,6.0,0.5529,0.4471,Toss-up,2.91,-7.45,Over,False,False,
2024-12-28,SEA,VAN,5,4,9,True,5.5,0.5676,0.4324,Toss-up,2.85,-7.50,Over,False,False,
2024-12-28,OTT,WPG,2,4,6,True,6.0,0.5198,0.4802,Toss-up,-0.41,-4.36,Push,False,False,
2024-12-29,EDM,ANA,3,5,8,True,6.5,0.3766,0.6234,Under,-18.86,14.26,Over,True,False,-100.00
2024-12-29,DAL,CHI,5,1,6,True,6.0,0.5266,0.4734,Toss-up,1.44,-6.15,Push,False,False,
2024-12-29,WSH,DET,2,4,6,True,6.0,0.5548,0.4452,Toss-up,5.48,-9.81,Push,False,False,
2024-12-29,PHI,LAK,4,5,9,True,5.5,0.5946,0.4054,Over,6.41,-10.68,Over,True,True,88.50
2024-12-29,OTT,MIN,3,1,4,True,6.0,0.4857,0.5143,Toss-up,-2.65,-1.84,Under,False,False,
2024-12-29,NYI,PIT,2,3,5,True,6.0,0.6615,0.3385,Over,11.61,-16.15,Under,True,False,-100.00
2024-12-29,BUF,STL,4,2,6,True,5.5,0.5599,0.4401,Toss-up,1.04,-4.77,Over,False,False,
2024-12-29,MTL,TBL,5,2,7,True,6.5,0.5060,0.4940,Toss-up,-4.96,0.86,Over,False,False,
2024-12-29,CGY,VGK,0,3,3,True,6.5,0.4036,0.5964,Under,-11.33,7.04,Under,True,True,90.09
2024-12-30,NYR,FLA,3,5,8,True,6.0,0.5480,0.4520,Toss-up,4.30,-8.72,Over,False,False,
2024-12-30,UTA,SEA,2,5,7,True,6.0,0.5428,0.4572,Toss-up,0.15,-4.53,Over,False,False,
2024-12-30,NSH,WPG,0,3,3,True,6.0,0.5326,0.4674,Toss-up,3.02,-7.18,Under,False,False,
2024-12-31,NJD,ANA,2,3,5,True,6.5,0.3374,0.6626,Under,-17.95,13.88,Under,True,True,90.91
2024-12-31,CAR,CBJ,3,4,7,True,6.5,0.4898,0.5102,Toss-up,-3.41,-1.36,Over,False,False,
2024-12-31,VAN,CGY,1,3,4,True,5.5,0.5660,0.4340,Toss-up,3.11,-7.09,Under,False,False,
2024-12-31,STL,CHI,6,2,8,True,5.5,0.5156,0.4844,Toss-up,-0.82,-3.94,Over,False,False,
2024-12-31,WPG,COL,2,5,7,True,6.5,0.4013,0.5987,Under,-14.83,10.61,Over,True,False,-100.00
2024-12-31,BUF,DAL,2,4,6,True,6.0,0.5694,0.4306,Toss-up,2.39,-6.20,Push,False,False,
2024-12-31,PIT,DET,2,4,6,True,5.5,0.6281,0.3719,Over,8.68,-13.06,Over,True,True,84.75
2024-12-31,UTA,EDM,1,4,5,True,6.5,0.4031,0.5969,Under,-15.64,12.07,Under,True,True,110.00
2024-12-31,NSH,MIN,3,5,8,True,5.5,0.4622,0.5378,Toss-up,-8.32,4.27,Over,False,False,
2024-12-31,PHI,SJS,4,0,4,True,6.5,0.5226,0.4774,Toss-up,2.01,-6.18,Under,False,False,
2024-12-31,NYI,TOR,1,3,4,True,6.0,0.5910,0.4090,Over,7.41,-11.48,Under,True,False,-100.00
2024-12-31,MTL,VGK,3,2,5,True,6.5,0.4348,0.5652,Toss-up,-8.90,4.14,Under,False,False,
2024-12-31,BOS,WSH,1,3,4,True,5.5,0.5134,0.4866,Toss-up,-2.15,-1.84,Under,False,False,
2025-01-01,NJD,LAK,0,3,3,True,5.5,0.4833,0.5167,Toss-up,-5.16,0.45,Under,False,False,
2025-01-02,DET,CBJ,5,4,9,True,6.5,0.4749,0.5251,Toss-up,-2.51,-2.04,Over,False,False,
2025-01-02,UTA,CGY,5,3,8,True,6.5,0.3428,0.6572,Under,-17.41,13.11,Over,True,False,-100.00
2025-01-02,BUF,COL,5,6,11,True,6.5,0.4757,0.5243,Toss-up,-9.14,5.26,Over,False,False,
2025-01-02,OTT,DAL,2,4,6,True,6.0,0.4818,0.5182,Toss-up,-3.03,-1.46,Push,False,False,
2025-01-02,CAR,FLA,3,1,4,True,5.5,0.6005,0.3995,Over,6.56,-11.03,Under,True,False,-100.00
2025-01-02,TOR,NYI,2,1,3,True,6.0,0.5690,0.4310,Toss-up,8.36,-12.26,Under,False,False,
2025-01-02,BOS,NYR,1,2,3,True,6.0,0.4907,0.5093,Toss-up,0.76,-4.62,Under,False,False,
2025-01-02,VAN,SEA,4,3,7,True,5.5,0.5903,0.4097,Over,5.11,-9.27,Over,True,True,85.47
2025-01-02,TBL,SJS,1,2,3,True,6.5,0.5006,0.4994,Toss-up,-1.86,-2.44,Under,False,False,
2025-01-02,PHI,VGK,2,5,7,True,6.5,0.4681,0.5319,Toss-up,-4.88,0.58,Over,False,False,
2025-01-02,ANA,WPG,4,3,7,True,6.0,0.5200,0.4800,Toss-up,-2.55,-1.50,Over,False,False,
2025-01-02,MIN,WSH,4,3,7,True,5.5,0.5040,0.4960,Toss-up,-3.09,-0.90,Over,False,False,
2025-01-03,MTL,CHI,2,4,6,True,6.0,0.6065,0.3935,Over,8.27,-13.03,Push,False,False,
2025-01-03,ANA,EDM,2,3,5,True,6.5,0.3926,0.6074,Under,-16.88,13.13,Under,True,True,110.00
2025-01-03,PIT,FLA,2,3,5,True,6.0,0.6469,0.3531,Over,12.08,-16.38,Under,True,False,-100.00
2025-01-03,OTT,STL,0,4,4,True,5.5,0.4890,0.5110,Toss-up,1.28,-4.85,Under,False,False,
2025-01-03,NSH,VAN,3,0,3,True,5.5,0.5492,0.4508,Toss-up,-0.64,-3.70,Under,False,False,
2025-01-04,MIN,CAR,4,0,4,True,5.5,0.5322,0.4678,Toss-up,-2.34,-2.00,Under,False,False,
2025-01-04,STL,CBJ,4,6,10,True,6.0,0.6090,0.3910,Over,10.40,-14.60,Over,True,True,98.04
2025-01-04,NSH,CGY,4,1,5,True,6.0,0.4887,0.5113,Toss-up,-1.63,-2.57,Under,False,False,
2025-01-04,MTL,COL,2,1,3,True,6.5,0.4886,0.5114,Toss-up,-5.68,1.88,Under,False,False,
2025-01-04,UTA,DAL,2,3,5,True,6.5,0.3570,0.6430,Under,-16.68,11.92,Under,True,True,90.91
2025-01-04,TBL,LAK,1,2,3,True,5.5,0.5547,0.4453,Toss-up,-0.09,-4.25,Under,False,False,
2025-01-04,EDM,SEA,4,2,6,True,6.5,0.4296,0.5704,Toss-up,-10.31,5.82,Under,False,False,
2025-01-04,NJD,SJS,2,3,5,True,6.0,0.5126,0.4874,Toss-up,-2.01,-2.48,Under,False,False,
2025-01-04,BOS,TOR,4,6,10,True,6.0,0.4885,0.5115,Toss-up,-1.65,-2.34,Over,False,False,
2025-01-04,BUF,VGK,1,3,4,True,6.5,0.4638,0.5362,Toss-up,-8.17,4.12,Under,False,False,
2025-01-04,DET,WPG,4,2,6,True,5.5,0.5698,0.4302,Toss-up,2.43,-6.98,Over,False,False,
2025-01-04,NYR,WSH,4,7,11,True,6.0,0.5182,0.4818,Toss-up,0.60,-5.31,Over,False,False,
2025-01-05,TBL,ANA,1,4,5,True,7.0,0.4016,0.5984,Under,-7.45,4.28,Under,True,True,80.00
2025-01-05,NYI,BOS,5,4,9,True,5.5,0.5088,0.4912,Toss-up,-1.51,-3.03,Over,False,False,
2025-01-05,PIT,CAR,3,4,7,True,6.0,0.6139,0.3861,Over,7.06,-11.39,Over,True,True,84.03
2025-01-05,NYR,CHI,6,2,8,True,6.5,0.3941,0.6059,Under,-17.11,12.74,Over,True,False,-100.00
2025-01-05,PHI,TOR,2,3,5,True,6.5,0.4902,0.5098,Toss-up,-1.23,-2.94,Under,False,False,
2025-01-06,WSH,BUF,3,4,7,True,6.0,0.6273,0.3727,Over,8.18,-12.23,Over,True,True,83.33
2025-01-06,FLA,COL,1,3,4,True,6.5,0.4458,0.5542,Toss-up,-4.68,0.67,Under,False,False,
2025-01-06,VAN,MTL,4,5,9,True,5.5,0.5811,0.4189,Over,3.57,-8.11,Over,True,True,83.33
2025-01-06,NJD,SEA,3,2,5,True,6.0,0.5168,0.4832,Toss-up,-0.70,-4.06,Under,False,False,
2025-01-07,CGY,ANA,3,2,5,True,6.5,0.3391,0.6609,Under,-14.40,10.53,Under,True,True,80.00
2025-01-07,EDM,BOS,4,0,4,True,6.0,0.5528,0.4472,Toss-up,6.02,-9.82,Under,False,False,
2025-01-07,OTT,DET,2,3,5,True,5.5,0.5214,0.4786,Toss-up,-3.61,-0.45,Under,False,False,
2025-01-07,STL,MIN,4,6,10,True,5.5,0.5032,0.4968,Toss-up,1.54,-5.87,Over,False,False,
2025-01-07,DAL,NYR,5,4,9,True,6.5,0.3715,0.6285,Under,-16.34,11.87,Over,True,False,-100.00
2025-01-07,TOR,PHI,3,2,5,True,6.0,0.6322,0.3678,Over,12.97,-17.14,Under,True,False,-100.00
2025-01-07,CBJ,PIT,4,3,7,True,6.5,0.5752,0.4248,Toss-up,4.46,-8.97,Over,False,False,
2025-01-07,VGK,SJS,4,2,6,True,6.5,0.3909,0.6091,Under,-13.52,8.99,Under,True,True,92.59
2025-01-07,CAR,TBL,2,3,5,True,6.0,0.5760,0.4240,Toss-up,5.22,-9.98,Under,False,False,
2025-01-07,NSH,WPG,2,5,7,True,5.5,0.5054,0.4946,Toss-up,-5.01,1.15,Over,False,False,
2025-01-08,COL,CHI,1,3,4,True,6.5,0.4514,0.5486,Toss-up,-10.81,6.79,Under,False,False,
2025-01-08,FLA,UTA,4,1,5,True,6.0,0.5431,0.4569,Toss-up,5.52,-9.86,Under,False,False,
2025-01-08,VAN,WSH,1,2,3,True,5.5,0.6001,0.3999,Over,6.96,-11.23,Under,True,False,-100.00
2025-01-09,TOR,CAR,3,6,9,True,5.5,0.5489,0.4511,Toss-up,2.29,-6.82,Over,False,False,
2025-01-09,SEA,CBJ,2,6,8,True,6.5,0.5160,0.4840,Toss-up,2.09,-6.55,Over,False,False,
2025-01-09,COL,MIN,6,1,7,True,6.0,0.5541,0.4459,Toss-up,4.19,-8.90,Over,False,False,
2025-01-09,NJD,NYR,2,3,5,True,6.5,0.3585,0.6415,Under,-14.15,9.60,Under,True,True,83.33
2025-01-09,BUF,OTT,4,0,4,True,6.0,0.5600,0.4400,Toss-up,4.78,-9.49,Under,False,False,
2025-01-09,DAL,PHI,4,1,5,True,6.5,0.4444,0.5556,Toss-up,-5.56,1.01,Under,False,False,
2025-01-09,EDM,PIT,3,5,8,True,6.5,0.4695,0.5305,Toss-up,-5.43,1.36,Over,False,False,
2025-01-09,ANA,STL,2,6,8,True,6.0,0.5258,0.4742,Toss-up,2.58,-6.71,Over,False,False,
2025-01-09,BOS,TBL,1,4,5,True,6.0,0.5497,0.4503,Toss-up,4.97,-9.52,Under,False,False,
2025-01-09,NYI,VGK,4,0,4,True,6.0,0.5537,0.4463,Toss-up,2.99,-7.75,Under,False,False,
2025-01-10,VAN,CAR,0,2,2,True,6.0,0.5721,0.4279,Toss-up,6.23,-10.70,Under,False,False,
2025-01-10,CHI,DET,3,5,8,True,6.0,0.5715,0.4285,Toss-up,6.17,-10.64,Over,False,False,
2025-01-10,SJS,UTA,1,2,3,True,6.0,0.5347,0.4653,Toss-up,1.09,-5.85,Under,False,False,
2025-01-10,LAK,WPG,2,1,3,True,5.5,0.4945,0.5055,Toss-up,-5.09,0.55,Under,False,False,
2025-01-10,MTL,WSH,3,2,5,True,6.0,0.5895,0.4105,Over,4.41,-8.95,Under,True,False,-100.00
2025-01-11,SEA,BUF,6,2,8,True,6.0,0.6186,0.3814,Over,10.17,-14.24,Over,True,True,93.46
2025-01-11,LAK,CGY,1,2,3,True,5.5,0.4628,0.5372,Toss-up,-5.41,1.11,Under,False,False,
2025-01-11,EDM,CHI,4,3,7,True,6.5,0.4356,0.5644,Toss-up,-12.00,7.66,Over,False,False,
2025-01-11,BOS,FLA,4,3,7,True,5.5,0.5231,0.4769,Toss-up,-1.18,-3.53,Over,False,False,
2025-01-11,DAL,MTL,2,1,3,True,6.0,0.5584,0.4416,Toss-up,3.46,-7.76,Under,False,False,
2025-01-11,TBL,NJD,2,3,5,True,6.0,0.4990,0.5010,Toss-up,-3.59,-1.12,Under,False,False,
2025-01-11,WSH,NSH,4,1,5,True,6.0,0.5167,0.4833,Toss-up,1.67,-6.22,Under,False,False,
2025-01-11,ANA,PHI,0,6,6,True,6.0,0.5832,0.4168,Over,7.10,-11.81,Push,False,False,
2025-01-11,OTT,PIT,5,0,5,True,5.5,0.5701,0.4299,Toss-up,2.46,-7.01,Under,False,False,
2025-01-11,MIN,SJS,3,1,4,True,6.0,0.5326,0.4674,Toss-up,2.04,-6.75,Under,False,False,
2025-01-11,CBJ,STL,2,1,3,True,6.0,0.6789,0.3211,Over,13.14,-17.40,Under,True,False,-100.00
2025-01-11,VAN,TOR,3,0,3,True,5.5,0.5583,0.4417,Toss-up,1.28,-5.83,Under,False,False,
2025-01-11,NYI,UTA,2,1,3,True,6.0,0.5169,0.4831,Toss-up,-1.80,-2.43,Under,False,False,
2025-01-11,NYR,VGK,2,1,3,True,6.0,0.5529,0.4471,Toss-up,1.81,-6.51,Under,False,False,
2025-01-11,COL,WPG,0,3,3,True,6.0,0.5553,0.4447,Toss-up,5.53,-10.07,Under,False,False,
2025-01-12,ANA,CAR,3,2,5,True,6.0,0.5258,0.4742,Toss-up,0.20,-4.50,Under,False,False,
2025-01-12,SEA,DET,2,6,8,True,6.0,0.6033,0.3967,Over,9.11,-13.82,Over,True,True,95.24
2025-01-12,DAL,OTT,2,3,5,True,5.5,0.4603,0.5397,Toss-up,-8.51,3.97,Under,False,False,
2025-01-12,TBL,PIT,5,2,7,True,6.5,0.4739,0.5261,Toss-up,-6.09,1.87,Over,False,False,
2025-01-12,MIN,VGK,1,4,5,True,6.0,0.4996,0.5004,Toss-up,-1.73,-2.34,Under,False,False,
2025-01-13,CGY,CHI,5,2,7,True,6.0,0.5347,0.4653,Toss-up,-1.07,-2.74,Over,False,False,
2025-01-13,LAK,EDM,0,1,1,True,5.5,0.4826,0.5174,Toss-up,-4.12,-0.64,Under,False,False,
2025-01-13,FLA,PHI,3,4,7,True,6.0,0.6103,0.3897,Over,10.53,-14.95,Over,True,True,98.04
2025-01-14,TBL,BOS,2,6,8,True,5.5,0.5483,0.4517,Toss-up,0.28,-4.33,Over,False,False,
2025-01-14,PHI,CBJ,2,3,5,True,6.5,0.5480,0.4520,Toss-up,1.31,-6.02,Under,False,False,
2025-01-14,NYR,COL,2,3,5,True,6.5,0.4004,0.5996,Under,-10.46,6.47,Under,True,True,86.96
2025-01-14,SJS,DET,6,3,9,True,5.5,0.5594,0.4406,Toss-up,0.39,-4.72,Over,False,False,
2025-01-14,FLA,NJD,2,1,3,True,6.0,0.4972,0.5028,Toss-up,-0.28,-3.85,Under,False,False,
2025-01-14,VGK,NSH,3,5,8,True,6.0,0.4775,0.5225,Toss-up,-3.47,-1.24,Over,False,False,
2025-01-14,OTT,NYI,2,0,2,True,5.5,0.4731,0.5269,Toss-up,-7.85,3.67,Under,False,False,
2025-01-14,SEA,PIT,4,2,6,True,6.0,0.6577,0.3423,Over,14.55,-19.26,Push,False,False,
2025-01-14,CGY,STL,1,2,3,True,5.5,0.5219,0.4781,Toss-up,-2.35,-1.45,Under,False,False,
2025-01-14,DAL,TOR,4,1,5,True,5.5,0.5163,0.4837,Toss-up,-2.92,-1.63,Under,False,False,
2025-01-14,MTL,UTA,5,3,8,True,6.0,0.5175,0.4825,Toss-up,-0.63,-4.13,Over,False,False,
2025-01-14,VAN,WPG,1,6,7,True,5.5,0.5001,0.4999,Toss-up,4.56,-8.35,Over,False,False,
2025-01-14,ANA,WSH,0,3,3,True,6.0,0.5291,0.4709,Toss-up,2.91,-7.46,Under,False,False,
2025-01-15,CAR,BUF,2,4,6,True,6.0,0.5927,0.4073,Over,8.53,-12.76,Push,False,False,
2025-01-15,EDM,MIN,5,3,8,True,6.0,0.5234,0.4766,Toss-up,-1.57,-2.59,Over,False,False,
2025-01-16,SJS,CBJ,1,4,5,True,6.0,0.6314,0.3686,Over,11.92,-16.63,Under,True,False,-100.00
2025-01-16,EDM,COL,4,3,7,True,6.5,0.3876,0.6124,Under,-13.39,9.32,Over,True,False,-100.00
2025-01-16,MTL,DAL,3,1,4,True,6.0,0.5304,0.4696,Toss-up,0.66,-5.42,Under,False,False,
2025-01-16,DET,FLA,5,2,7,True,5.5,0.5882,0.4118,Over,7.60,-12.31,Over,True,True,95.24
2025-01-16,CHI,NSH,2,3,5,True,6.0,0.5485,0.4515,Toss-up,2.70,-7.23,Under,False,False,
2025-01-16,PHI,NYI,5,3,8,True,5.5,0.5618,0.4382,Toss-up,2.26,-6.92,Over,False,False,
2025-01-16,WSH,OTT,1,0,1,True,5.5,0.4512,0.5488,Toss-up,-7.27,2.50,Under,False,False,
2025-01-16,CGY,STL,1,4,5,True,5.5,0.4927,0.5073,Toss-up,-3.11,-1.65,Under,False,False,
2025-01-16,ANA,TBL,3,4,7,True,6.5,0.3806,0.6194,Under,-12.43,8.45,Over,True,False,-100.00
2025-01-16,NJD,TOR,3,4,7,True,5.5,0.4733,0.5267,Toss-up,-6.16,1.45,Over,False,False,
2025-01-16,NYR,UTA,5,3,8,True,6.0,0.5129,0.4871,Toss-up,0.07,-4.78,Over,False,False,
2025-01-16,LAK,VAN,5,1,6,True,5.5,0.4321,0.5679,Toss-up,-2.04,-1.55,Over,False,False,
2025-01-16,SEA,WPG,1,2,3,True,5.5,0.5759,0.4241,Toss-up,7.84,-12.13,Under,False,False,
2025-01-17,PIT,BUF,5,2,7,True,6.0,0.6666,0.3334,Over,12.53,-16.91,Over,True,True,84.75
2025-01-17,VGK,CAR,2,3,5,True,6.0,0.5114,0.4886,Toss-up,-0.79,-3.74,Under,False,False,
2025-01-18,VGK,CHI,3,5,8,True,6.5,0.3924,0.6076,Under,-11.98,7.71,Over,True,False,-100.00
2025-01-18,DAL,COL,3,6,9,True,6.0,0.5042,0.4958,Toss-up,-0.80,-3.91,Over,False,False,
2025-01-18,ANA,FLA,0,3,3,True,6.0,0.5194,0.4806,Toss-up,0.48,-4.99,Under,False,False,
2025-01-18,TOR,MTL,7,3,10,True,6.0,0.5639,0.4361,Toss-up,5.17,-9.88,Over,False,False,
2025-01-18,PHI,NJD,3,1,4,True,6.0,0.5411,0.4589,Toss-up,4.11,-8.24,Under,False,False,
2025-01-18,MIN,NSH,2,6,8,True,5.5,0.5096,0.4904,Toss-up,-3.58,-0.96,Over,False,False,
2025-01-18,SJS,NYI,1,4,5,True,5.5,0.5124,0.4876,Toss-up,-3.31,-0.74,Under,False,False,
2025-01-18,CBJ,NYR,0,1,1,True,6.5,0.4769,0.5231,Toss-up,-4.69,-0.07,Under,False,False,
2025-01-18,BOS,OTT,5,6,11,True,5.5,0.4395,0.5605,Toss-up,-7.27,2.56,Over,False,False,
2025-01-18,LAK,SEA,2,4,6,True,5.5,0.4800,0.5200,Toss-up,1.49,-5.45,Over,False,False,
2025-01-18,DET,TBL,1,5,6,True,6.0,0.6226,0.3774,Over,7.93,-12.26,Push,False,False,
2025-01-18,STL,UTA,2,4,6,True,6.0,0.5156,0.4844,Toss-up,0.34,-5.04,Push,False,False,
2025-01-18,EDM,VAN,2,3,5,True,6.0,0.5461,0.4539,Toss-up,3.39,-8.09,Under,False,False,
2025-01-18,CGY,WPG,3,1,4,True,6.0,0.4717,0.5283,Toss-up,-2.83,-1.30,Under,False,False,
2025-01-18,PIT,WSH,1,4,5,True,6.0,0.5803,0.4197,Over,7.78,-12.16,Under,True,False,-100.00
2025-01-19,DET,DAL,1,4,5,True,6.0,0.5654,0.4346,Toss-up,5.32,-10.03,Under,False,False,
2025-01-19,NYR,MTL,4,5,9,True,6.5,0.4012,0.5988,Under,-9.38,5.54,Over,True,False,-100.00
2025-01-19,OTT,NJD,2,1,3,True,5.5,0.4092,0.5908,Under,-13.20,8.83,Under,True,True,99.01
2025-01-20,SJS,BOS,3,6,9,True,5.5,0.5490,0.4510,Toss-up,-0.65,-3.68,Over,False,False,
2025-01-20,CAR,CHI,4,3,7,True,6.0,0.5699,0.4301,Toss-up,6.49,-10.47,Over,False,False,
2025-01-20,MIN,COL,3,1,4,True,6.0,0.5758,0.4242,Toss-up,6.36,-11.07,Under,False,False,
2025-01-20,PIT,LAK,5,1,6,True,5.5,0.5231,0.4769,Toss-up,-1.18,-3.29,Over,False,False,
2025-01-20,CBJ,NYI,1,3,4,True,5.5,0.5710,0.4290,Toss-up,2.34,-7.10,Under,False,False,
2025-01-20,BUF,SEA,4,6,10,True,5.5,0.6252,0.3748,Over,7.97,-12.52,Over,True,True,83.33
2025-01-20,TBL,TOR,3,5,8,True,6.5,0.4375,0.5625,Toss-up,-7.47,2.77,Over,False,False,
2025-01-20,WPG,UTA,2,5,7,True,5.5,0.4918,0.5082,Toss-up,-5.37,0.82,Over,False,False,
2025-01-20,STL,VGK,5,4,9,True,5.5,0.5161,0.4839,Toss-up,-2.94,-1.61,Over,False,False,
2025-01-21,FLA,ANA,5,2,7,True,5.5,0.4914,0.5086,Toss-up,-5.41,0.86,Over,False,False,
2025-01-21,CAR,DAL,2,1,3,True,5.5,0.5038,0.4962,Toss-up,-4.16,-0.38,Under,False,False,
2025-01-21,WSH,EDM,3,2,5,True,5.5,0.4950,0.5050,Toss-up,-5.25,1.00,Under,False,False,
