Date,Away,Away_Abbr,Home,Home_Abbr,Away_G,Home_G,Total,Away_GP_Before,Home_GP_Before,Away_GF_Avg,Away_GA_Avg,Home_GF_Avg,Home_GA_Avg,Eligible,Lambda,Line,Over_Odds,Under_Odds,Home_GF_Model,Home_GA_Model,Away_GF_Model,Away_GA_Model,P_Over,P_Under,Lean,Edge_Over,Edge_Under,Actual_Result,Graded,Hit,Profit
2026-01-13,Vancouver Canucks,VAN,Ottawa Senators,OTT,1,2,3,45,44,2.7556,3.6444,3.2045,3.3636,True,6.5844,6.5,-110,-110,3.1049,3.3369,2.7426,3.6241,0.4867,0.5133,Toss-up,-3.71,-1.05,Under,False,False,
2026-01-13,Tampa Bay Lightning,TBL,Pittsburgh Penguins,PIT,2,1,3,44,44,3.5909,2.6136,3.1818,3.0682,True,6.4178,6.0,-115,-105,3.1376,3.0630,3.7288,2.6940,0.6189,0.3811,Over,8.40,-13.11,Under,True,False,-100.00
2026-01-13,Carolina Hurricanes,CAR,St. Louis Blues,STL,0,3,3,46,46,3.4348,3.0217,2.4783,3.5000,True,6.2149,6.0,-110,-110,2.5933,3.3405,3.3324,3.1235,0.5882,0.4118,Toss-up,6.44,-11.20,Under,False,False,
2026-01-13,Toronto Maple Leafs,TOR,Utah Mammoth,UTA,1,6,7,45,46,3.3778,3.1778,3.0217,2.8261,True,5.9387,6.0,-115,-105,3.0104,2.8233,3.3372,2.9706,0.5444,0.4556,Toss-up,0.95,-5.66,Over,False,False,
2026-01-13,New York Islanders,NYI,Winnipeg Jets,WPG,4,5,9,45,44,2.9778,2.7778,2.9545,3.1364,True,5.7784,5.5,100,-120,2.9517,3.2124,3.0179,2.7703,0.5181,0.4819,Toss-up,1.81,-6.36,Over,False,False,
2026-01-13,Montreal Canadiens,MTL,Washington Capitals,WSH,2,3,5,46,46,3.4130,3.2826,3.2609,2.8913,True,6.6437,6.0,-115,-105,3.2427,3.0963,3.3824,3.1110,0.6515,0.3485,Over,11.66,-16.37,Under,True,False,-100.00
2026-01-14,Philadelphia Flyers,PHI,Buffalo Sabres,BUF,2,5,7,44,44,3.0227,3.0000,3.2500,3.1364,True,6.3584,6.0,-120,100,3.3374,2.9984,3.0359,3.1670,0.6100,0.3900,Over,6.46,-11.00,Over,True,True,83.33
2026-01-14,Vegas Golden Knights,VGK,Los Angeles Kings,LAK,3,2,5,44,45,3.2727,3.0909,2.6667,2.8444,True,6.0299,5.5,-110,-110,2.7794,2.9743,3.3416,3.1378,0.5591,0.4409,Toss-up,3.53,-8.29,Under,False,False,
2026-01-14,Seattle Kraken,SEA,New Jersey Devils,NJD,2,3,5,44,46,2.7955,2.9091,2.6739,3.1087,True,5.5608,6.0,-105,-115,2.6009,3.1749,3.0388,2.9052,0.4815,0.5185,Toss-up,-3.07,-1.64,Under,False,False,
2026-01-14,Ottawa Senators,OTT,New York Rangers,NYR,8,4,12,45,47,3.1778,3.3111,2.5957,2.9574,True,6.1173,6.0,-125,105,2.7390,3.2742,3.0627,3.2467,0.5730,0.4270,Toss-up,1.74,-6.08,Over,False,False,
2026-01-15,Seattle Kraken,SEA,Boston Bruins,BOS,2,4,6,45,47,2.7778,2.9111,3.2979,3.1064,True,5.9939,6.0,-110,-110,3.3087,2.9733,3.0025,2.9121,0.5533,0.4467,Toss-up,2.95,-7.71,Push,False,False,
2026-01-15,Montreal Canadiens,MTL,Buffalo Sabres,BUF,3,5,8,47,45,3.3830,3.2766,3.2889,3.1111,True,6.5938,6.5,100,-120,3.3958,2.9640,3.3292,3.1073,0.4882,0.5118,Toss-up,-1.18,-3.37,Over,False,False,
2026-01-15,Vancouver Canucks,VAN,Columbus Blue Jackets,CBJ,1,4,5,46,46,2.7174,3.6087,3.0435,3.3913,True,6.3788,6.5,-125,105,3.0527,3.3163,2.6837,3.5579,0.4543,0.5457,Toss-up,-10.13,5.79,Under,False,False,
2026-01-15,Calgary Flames,CGY,Chicago Blackhawks,CHI,3,1,4,46,46,2.5870,3.0435,2.8261,3.1739,True,5.6851,6.0,-115,-105,2.8264,3.2244,2.7786,3.0598,0.5025,0.4975,Toss-up,-3.24,-1.47,Under,False,False,
2026-01-15,New York Islanders,NYI,Edmonton Oilers,EDM,1,0,1,46,47,3.0000,2.8261,3.3830,3.3404,True,6.2695,6.5,-115,-105,3.3773,3.1947,3.0554,2.8565,0.4369,0.5631,Toss-up,-9.80,5.09,Under,False,False,
2026-01-15,Winnipeg Jets,WPG,Minnesota Wild,MIN,6,2,8,45,47,3.0000,3.1556,3.1489,2.7660,True,6.2046,5.5,-120,100,3.2117,2.9000,3.0282,3.2394,0.5866,0.4134,Toss-up,4.11,-8.66,Over,False,False,
2026-01-15,Philadelphia Flyers,PHI,Pittsburgh Penguins,PIT,3,6,9,45,45,3.0000,3.0444,3.1333,3.0444,True,6.1269,6.0,-115,-105,3.0581,3.0236,2.9987,3.2328,0.5745,0.4255,Toss-up,3.96,-8.67,Over,False,False,
2026-01-15,Dallas Stars,DAL,Utah Mammoth,UTA,1,2,3,47,47,3.4255,2.8298,3.0851,2.7872,True,5.9291,6.0,-110,-110,3.1206,2.7617,3.2923,2.9674,0.5429,0.4571,Toss-up,1.90,-6.67,Under,False,False,
2026-01-15,Toronto Maple Leafs,TOR,Vegas Golden Knights,VGK,5,6,11,46,45,3.3261,3.2391,3.2667,3.0667,True,6.5654,6.0,-105,-115,3.3254,3.0953,3.2492,3.0826,0.6404,0.3596,Over,12.82,-17.53,Over,True,True,95.24
2026-01-15,San Jose Sharks,SJS,Washington Capitals,WSH,3,2,5,45,47,3.1778,3.6000,3.2553,2.8723,True,7.0011,6.5,-115,-105,3.2324,3.0571,3.2931,3.5920,0.5505,0.4495,Toss-up,1.56,-6.26,Under,False,False,
2026-01-16,Florida Panthers,FLA,Carolina Hurricanes,CAR,1,9,10,45,47,3.0889,3.2222,3.3617,3.0213,True,6.4374,6.0,-105,-115,3.2090,3.1190,3.0653,3.2306,0.6218,0.3782,Over,10.96,-15.67,Over,True,True,95.24
2026-01-16,Nashville Predators,NSH,Colorado Avalanche,COL,7,3,10,46,45,2.8043,3.2826,4.0444,2.2889,True,6.1893,6.5,100,-120,3.7979,2.5146,2.9184,3.1167,0.4241,0.5759,Toss-up,-7.59,3.05,Over,False,False,
2026-01-16,San Jose Sharks,SJS,Detroit Red Wings,DET,2,4,6,46,48,3.1739,3.5652,3.1042,3.0833,True,6.6315,6.5,-105,-115,3.0910,2.9424,3.2811,3.5289,0.4941,0.5059,Toss-up,-1.81,-2.90,Under,False,False,
2026-01-16,Anaheim Ducks,ANA,Los Angeles Kings,LAK,3,2,5,46,46,3.3261,3.6739,2.6522,2.8478,True,6.2615,6.0,100,-120,2.7569,2.9785,3.0802,3.7142,0.5954,0.4046,Toss-up,9.54,-14.08,Under,False,False,
2026-01-16,Tampa Bay Lightning,TBL,St. Louis Blues,STL,2,3,5,45,47,3.5556,2.5778,2.4894,3.4255,True,6.0243,5.5,-110,-110,2.6161,3.2179,3.6582,2.6383,0.5582,0.4418,Toss-up,3.44,-8.20,Under,False,False,
2026-01-17,Los Angeles Kings,LAK,Anaheim Ducks,ANA,1,2,3,47,47,2.6383,2.8511,3.3191,3.6383,True,6.1734,6.5,100,-120,3.0771,3.6436,2.7335,2.9804,0.4215,0.5785,Toss-up,-7.85,3.30,Under,False,False,
2026-01-17,Minnesota Wild,MIN,Buffalo Sabres,BUF,5,4,9,48,46,3.1250,2.8333,3.3261,3.1087,True,6.3949,6.0,-120,100,3.4502,2.9671,3.1678,3.0156,0.6155,0.3845,Over,7.00,-11.55,Over,True,True,83.33
2026-01-17,New York Islanders,NYI,Calgary Flames,CGY,2,4,6,47,47,2.9574,2.7660,2.5957,3.0000,True,5.3576,5.5,-120,100,2.7912,2.9861,2.9824,2.7570,0.4465,0.5535,Toss-up,-9.89,5.35,Over,False,False,
2026-01-17,Boston Bruins,BOS,Chicago Blackhawks,CHI,5,2,7,48,47,3.3125,3.0833,2.7872,3.1702,True,6.0796,6.5,-105,-115,2.7643,3.2150,3.3313,2.9403,0.4065,0.5935,Toss-up,-10.57,5.86,Over,False,False,
2026-01-17,Carolina Hurricanes,CAR,New Jersey Devils,NJD,4,1,5,48,47,3.4792,2.9792,2.6809,3.0851,True,6.0306,6.5,-105,-115,2.6234,3.1328,3.4173,3.0433,0.3986,0.6014,Under,-11.36,6.65,Under,True,True,86.96
2026-01-17,Montreal Canadiens,MTL,Ottawa Senators,OTT,6,5,11,48,46,3.3750,3.3125,3.2826,3.3261,True,6.8277,6.5,-105,-115,3.2442,3.2736,3.3147,3.1759,0.5243,0.4757,Toss-up,1.21,-5.92,Over,False,False,
2026-01-17,New York Rangers,NYR,Philadelphia Flyers,PHI,6,3,9,48,46,2.6250,3.0625,3.0000,3.1087,True,6.3354,6.0,-115,-105,3.0023,3.3340,2.7915,3.4447,0.6066,0.3934,Over,7.17,-11.88,Over,True,True,86.96
2026-01-17,Columbus Blue Jackets,CBJ,Pittsburgh Penguins,PIT,4,3,7,47,46,3.0638,3.3404,3.1957,3.0435,True,6.3117,6.5,-125,105,3.1684,3.0265,3.0892,3.2312,0.4436,0.5564,Toss-up,-11.19,6.86,Over,False,False,
2026-01-17,Seattle Kraken,SEA,Utah Mammoth,UTA,3,6,9,46,48,2.7609,2.9348,3.0625,2.7500,True,5.5233,5.5,-120,100,3.0823,2.7050,2.9693,2.9561,0.4751,0.5249,Toss-up,-7.04,2.49,Over,False,False,
2026-01-17,Edmonton Oilers,EDM,Vancouver Canucks,VAN,6,0,6,48,47,3.3125,3.2917,2.6809,3.6170,True,6.3816,6.5,-110,-110,2.6304,3.5701,3.2547,3.1172,0.4547,0.5453,Toss-up,-6.91,2.14,Under,False,False,
2026-01-17,Nashville Predators,NSH,Vegas Golden Knights,VGK,2,7,9,47,46,2.8936,3.2766,3.3261,3.1087,True,6.5655,6.5,100,-120,3.4232,3.1681,3.0707,3.1143,0.4838,0.5162,Toss-up,-1.62,-2.92,Over,False,False,
2026-01-17,Toronto Maple Leafs,TOR,Winnipeg Jets,WPG,4,3,7,47,46,3.3617,3.2979,3.0652,3.1304,True,6.6376,6.0,-110,-110,3.1415,3.1968,3.3146,3.1924,0.6506,0.3494,Over,12.68,-17.44,Over,True,True,90.91
2026-01-17,Florida Panthers,FLA,Washington Capitals,WSH,5,2,7,46,48,3.0435,3.3478,3.2292,2.8750,True,6.4796,6.0,-120,100,3.1895,3.0588,2.9942,3.4422,0.6280,0.3720,Over,8.25,-12.80,Over,True,True,83.33
2026-01-18,Tampa Bay Lightning,TBL,Dallas Stars,DAL,4,1,5,46,48,3.5217,2.5870,3.3750,2.8125,True,6.1438,6.0,-110,-110,3.2109,2.9379,3.5931,2.6601,0.5771,0.4229,Toss-up,5.33,-10.09,Under,False,False,
2026-01-18,Ottawa Senators,OTT,Detroit Red Wings,DET,3,4,7,47,49,3.3191,3.3830,3.1224,3.0612,True,6.4934,6.5,-105,-115,3.1257,2.9126,3.3085,3.3727,0.4724,0.5276,Toss-up,-3.98,-0.73,Over,False,False,
2026-01-18,St. Louis Blues,STL,Edmonton Oilers,EDM,0,5,5,48,49,2.5000,3.3958,3.3673,3.2245,True,5.9758,6.5,100,-120,3.3521,3.0058,2.6386,3.1748,0.3898,0.6102,Under,-11.02,6.47,Under,True,True,83.33
2026-01-19,New York Rangers,NYR,Anaheim Ducks,ANA,3,5,8,49,48,2.6939,3.0612,3.2917,3.5833,True,6.6743,6.5,-130,110,3.0409,3.5436,2.9125,3.4260,0.5007,0.4993,Toss-up,-6.45,2.31,Over,False,False,
2026-01-19,Buffalo Sabres,BUF,Carolina Hurricanes,CAR,1,2,3,47,49,3.3404,3.1489,3.4898,2.9388,True,6.6855,6.5,-110,-110,3.4368,2.9733,3.4688,3.0458,0.5025,0.4975,Toss-up,-2.13,-2.63,Under,False,False,
2026-01-19,New Jersey Devils,NJD,Calgary Flames,CGY,2,1,3,48,48,2.6458,3.1042,2.6250,2.9792,True,5.3425,6.0,100,-120,2.8410,2.9543,2.5731,3.1657,0.4439,0.5561,Toss-up,-5.61,1.06,Under,False,False,
2026-01-19,Winnipeg Jets,WPG,Chicago Blackhawks,CHI,0,2,2,47,48,3.0638,3.1489,2.7708,3.2083,True,6.1603,6.0,100,-120,2.7427,3.2795,3.1350,3.2238,0.5797,0.4203,Toss-up,7.97,-12.52,Under,False,False,
2026-01-19,Washington Capitals,WSH,Colorado Avalanche,COL,2,5,7,49,46,3.2041,2.9184,4.0217,2.3913,True,6.5151,6.5,-115,-105,3.7607,2.6864,3.1439,3.1274,0.4758,0.5242,Toss-up,-5.90,1.20,Over,False,False,
2026-01-19,San Jose Sharks,SJS,Florida Panthers,FLA,4,1,5,47,47,3.1489,3.5745,3.0851,3.3191,True,7.0268,6.5,-115,-105,3.0666,3.3839,3.2327,3.5407,0.5543,0.4457,Toss-up,1.94,-6.65,Under,False,False,
2026-01-19,Pittsburgh Penguins,PIT,Seattle Kraken,SEA,6,3,9,47,47,3.1915,3.0638,2.7660,3.0000,True,6.0604,6.0,-105,-115,2.9714,3.0675,3.1608,3.0622,0.5640,0.4360,Toss-up,5.18,-9.89,Over,False,False,
2026-01-19,Minnesota Wild,MIN,Toronto Maple Leafs,TOR,6,3,9,49,48,3.1633,2.8571,3.3750,3.2917,True,6.6004,6.0,-110,-110,3.3354,3.1832,3.2345,3.0538,0.6454,0.3546,Over,12.16,-16.92,Over,True,True,90.91
2026-01-19,New York Islanders,NYI,Vancouver Canucks,VAN,4,3,7,48,48,2.9375,2.7917,2.6250,3.6667,True,5.7682,5.5,-120,100,2.5415,3.6514,2.9503,2.8081,0.5164,0.4836,Toss-up,-2.90,-1.64,Over,False,False,
2026-01-19,Philadelphia Flyers,PHI,Vegas Golden Knights,VGK,2,1,3,47,47,3.0000,3.1702,3.4043,3.0851,True,6.9414,6.5,100,-120,3.5485,3.1249,3.0047,3.4286,0.5415,0.4585,Toss-up,4.15,-8.70,Under,False,False,
2026-01-20,Ottawa Senators,OTT,Columbus Blue Jackets,CBJ,4,1,5,48,48,3.3125,3.3958,3.0833,3.3333,True,6.8299,6.5,-130,110,3.1222,3.2212,3.2935,3.3907,0.5246,0.4754,Toss-up,-4.06,-0.08,Under,False,False,
2026-01-20,Boston Bruins,BOS,Dallas Stars,DAL,2,6,8,49,49,3.3469,3.0612,3.3265,2.8367,True,6.1858,6.0,105,-125,3.1285,2.9766,3.3894,2.9097,0.5837,0.4163,Toss-up,9.59,-13.92,Over,False,False,
2026-01-20,New Jersey Devils,NJD,Edmonton Oilers,EDM,2,1,3,49,50,2.6327,3.0612,3.4000,3.1600,True,5.7770,6.5,105,-125,3.4066,2.8983,2.5587,3.0864,0.3579,0.6421,Under,-12.99,8.65,Under,True,True,80.00
2026-01-20,New York Rangers,NYR,Los Angeles Kings,LAK,3,4,7,50,48,2.7000,3.1000,2.6042,2.8333,True,5.7716,5.5,-120,100,2.6766,2.9474,2.9165,3.4766,0.5170,0.4830,Toss-up,-2.85,-1.70,Over,False,False,
2026-01-20,Minnesota Wild,MIN,Montreal Canadiens,MTL,3,4,7,50,49,3.2200,2.8600,3.4286,3.3469,True,6.8358,6.5,100,-120,3.4095,3.2415,3.3315,3.0523,0.5255,0.4745,Toss-up,2.55,-7.10,Over,False,False,
2026-01-20,Buffalo Sabres,BUF,Nashville Predators,NSH,5,3,8,48,48,3.2917,3.1250,2.8750,3.3542,True,6.4759,6.5,100,-120,3.0317,3.2535,3.3735,3.0072,0.4697,0.5303,Toss-up,-3.03,-1.51,Over,False,False,
2026-01-20,San Jose Sharks,SJS,Tampa Bay Lightning,TBL,1,4,5,48,47,3.1667,3.5208,3.5319,2.5532,True,6.7295,6.5,-110,-110,3.6001,2.6045,3.2592,3.4439,0.5093,0.4907,Toss-up,-1.45,-3.31,Under,False,False,
2026-01-20,St. Louis Blues,STL,Winnipeg Jets,WPG,1,3,4,49,48,2.4490,3.4286,3.0000,3.1250,True,5.7626,6.0,-110,-110,3.0212,3.1778,2.5485,3.2381,0.5155,0.4845,Toss-up,-0.83,-3.93,Under,False,False,
2026-01-21,Pittsburgh Penguins,PIT,Calgary Flames,CGY,4,1,5,48,49,3.2500,3.0625,2.5918,2.9592,True,5.8123,6.0,-105,-115,2.7770,2.9206,3.2625,3.0606,0.5237,0.4763,Toss-up,1.15,-5.86,Under,False,False,
2026-01-21,Anaheim Ducks,ANA,Colorado Avalanche,COL,2,1,3,49,47,3.3265,3.5714,4.0426,2.3830,True,6.9806,6.5,-135,115,3.7967,2.6668,3.1103,3.5166,0.5474,0.4526,Toss-up,-2.71,-1.25,Under,False,False,
2026-01-21,New York Islanders,NYI,Seattle Kraken,SEA,1,4,5,49,48,2.9592,2.7959,2.7708,3.0625,True,5.7628,5.5,-110,-110,2.9734,3.1730,2.9883,2.8171,0.5155,0.4845,Toss-up,-0.83,-3.93,Under,False,False,
2026-01-21,Detroit Red Wings,DET,Toronto Maple Leafs,TOR,2,1,3,50,49,3.1400,3.0600,3.3673,3.3469,True,6.4645,6.5,105,-125,3.3189,3.2818,3.1541,2.9156,0.4679,0.5321,Toss-up,-1.99,-2.34,Under,False,False,
2026-01-21,Philadelphia Flyers,PHI,Utah Mammoth,UTA,4,5,9,48,49,2.9792,3.1250,3.1224,2.7551,True,6.0353,6.0,-110,-110,3.1852,2.7185,2.9671,3.3341,0.5600,0.4400,Toss-up,3.62,-8.38,Over,False,False,
2026-01-21,Washington Capitals,WSH,Vancouver Canucks,VAN,3,4,7,50,49,3.1800,2.9600,2.6327,3.6735,True,6.3010,6.0,-125,105,2.5633,3.6549,3.1014,3.1930,0.6014,0.3986,Over,4.58,-8.92,Over,True,True,80.00
2026-01-22,Vegas Golden Knights,VGK,Boston Bruins,BOS,3,4,7,48,50,3.3542,3.0625,3.3200,3.1200,True,6.6806,6.0,-125,105,3.3348,3.0216,3.4488,3.0821,0.6567,0.3433,Over,10.11,-14.45,Over,True,True,80.00
2026-01-22,Chicago Blackhawks,CHI,Carolina Hurricanes,CAR,4,3,7,49,50,2.7551,3.1429,3.4600,2.9000,True,5.9889,6.0,-115,-105,3.3784,2.9017,2.7192,3.1579,0.5525,0.4475,Toss-up,1.77,-6.47,Over,False,False,
2026-01-22,Dallas Stars,DAL,Columbus Blue Jackets,CBJ,0,1,1,50,49,3.3800,2.8200,3.0408,3.3469,True,6.2736,6.0,-120,100,3.0446,3.2465,3.2300,2.9424,0.5972,0.4028,Toss-up,5.18,-9.72,Under,False,False,
2026-01-22,Pittsburgh Penguins,PIT,Edmonton Oilers,EDM,6,2,8,49,51,3.2653,3.0204,3.3529,3.1373,True,6.2383,6.5,-125,105,3.3147,2.8667,3.2853,2.9855,0.4319,0.5681,Toss-up,-12.36,8.03,Over,False,False,
2026-01-22,Detroit Red Wings,DET,Minnesota Wild,MIN,3,4,7,51,51,3.1176,3.0196,3.2157,2.8824,True,6.1500,6.0,-125,105,3.3153,3.0853,3.1119,2.8494,0.5781,0.4219,Toss-up,2.25,-6.59,Over,False,False,
2026-01-22,Buffalo Sabres,BUF,Montreal Canadiens,MTL,4,2,6,49,50,3.3265,3.1224,3.4400,3.3400,True,6.8978,6.5,-125,105,3.4254,3.2298,3.4270,3.0068,0.5350,0.4650,Toss-up,-2.06,-2.28,Under,False,False,
2026-01-22,Ottawa Senators,OTT,Nashville Predators,NSH,3,5,8,49,49,3.3265,3.3469,2.8776,3.3878,True,6.7725,6.5,100,-120,3.0300,3.3128,3.3148,3.2994,0.5159,0.4841,Toss-up,1.59,-6.13,Over,False,False,
2026-01-22,Florida Panthers,FLA,Winnipeg Jets,WPG,2,1,3,48,49,3.0417,3.3333,3.0000,3.0816,True,6.3057,6.0,-110,-110,3.0203,3.0974,2.9916,3.4015,0.6021,0.3979,Over,7.83,-12.59,Under,True,False,-100.00
2026-01-23,Washington Capitals,WSH,Calgary Flames,CGY,3,1,4,51,50,3.1765,2.9804,2.5600,2.9800,True,5.7853,6.0,100,-120,2.7162,2.9602,3.0974,3.2202,0.5193,0.4807,Toss-up,1.93,-6.47,Under,False,False,
2026-01-23,Tampa Bay Lightning,TBL,Chicago Blackhawks,CHI,2,1,3,48,50,3.5417,2.5208,2.7800,3.1400,True,5.9515,6.0,-110,-110,2.7689,3.1505,3.6057,2.5507,0.5465,0.4535,Toss-up,2.27,-7.03,Under,False,False,
2026-01-23,Philadelphia Flyers,PHI,Colorado Avalanche,COL,7,3,10,49,48,3.0000,3.1633,3.9792,2.3750,True,6.6088,6.5,-115,-105,3.6847,2.6462,3.0051,3.3901,0.4905,0.5095,Toss-up,-4.44,-0.27,Over,False,False,
2026-01-23,St. Louis Blues,STL,Dallas Stars,DAL,2,3,5,50,51,2.4200,3.4200,3.3137,2.7843,True,5.5620,5.5,-110,-110,3.1121,2.8741,2.4982,3.2257,0.4817,0.5183,Toss-up,-4.21,-0.55,Under,False,False,
2026-01-23,Anaheim Ducks,ANA,Seattle Kraken,SEA,4,2,6,50,49,3.3000,3.5200,2.7959,3.0204,True,6.3931,6.5,100,-120,3.0108,3.0929,3.0688,3.4195,0.4566,0.5434,Toss-up,-4.34,-0.20,Under,False,False,
2026-01-23,New York Rangers,NYR,San Jose Sharks,SJS,1,3,4,51,49,2.7059,3.1176,3.1224,3.5306,True,6.8385,6.5,-140,120,3.1735,3.4569,2.9199,3.4885,0.5260,0.4740,Toss-up,-5.74,1.95,Under,False,False,
2026-01-23,Vegas Golden Knights,VGK,Toronto Maple Leafs,TOR,6,3,9,49,50,3.3469,3.0816,3.3200,3.3200,True,6.8335,6.0,-120,100,3.2318,3.2323,3.4268,3.1139,0.6775,0.3225,Over,13.21,-17.75,Over,True,True,83.33
2026-01-23,New Jersey Devils,NJD,Vancouver Canucks,VAN,5,4,9,50,50,2.6200,3.0200,2.6600,3.6600,True,5.5256,6.0,-110,-110,2.6208,3.6235,2.5433,3.0096,0.4755,0.5245,Toss-up,-4.83,0.07,Over,False,False,
2026-01-24,Montreal Canadiens,MTL,Boston Bruins,BOS,3,4,7,51,51,3.4118,3.3529,3.3333,3.1176,True,6.8144,6.5,-110,-110,3.3551,3.0214,3.3701,3.2553,0.5223,0.4777,Toss-up,-0.15,-4.61,Over,False,False,
2026-01-24,Tampa Bay Lightning,TBL,Columbus Blue Jackets,CBJ,5,8,13,49,50,3.5102,2.4898,3.0000,3.2800,True,5.9777,6.5,100,-120,2.9716,3.1279,3.5420,2.5027,0.3901,0.6099,Under,-10.99,6.44,Over,True,False,-100.00
2026-01-24,Washington Capitals,WSH,Edmonton Oilers,EDM,5,6,11,52,52,3.1731,2.9423,3.3269,3.1923,True,6.2848,6.5,-125,105,3.2668,2.9826,3.0954,3.1411,0.4393,0.5607,Toss-up,-11.62,7.28,Over,False,False,
2026-01-24,Florida Panthers,FLA,Minnesota Wild,MIN,4,3,7,49,52,3.0204,3.2857,3.2308,2.8846,True,6.5030,6.0,-115,-105,3.3390,3.0845,2.9591,3.3130,0.6314,0.3686,Over,9.65,-14.36,Over,True,True,86.96
2026-01-24,Utah Mammoth,UTA,Nashville Predators,NSH,5,2,7,50,50,3.1600,2.7800,2.9200,3.3800,True,6.2270,6.0,-115,-105,3.1035,3.3010,3.2516,2.7718,0.5901,0.4099,Toss-up,5.52,-10.23,Over,False,False,
2026-01-24,Buffalo Sabres,BUF,New York Islanders,NYI,5,0,5,50,50,3.3400,3.1000,2.9200,2.8200,True,5.9754,6.5,-105,-115,2.9205,2.8650,3.4455,2.9742,0.3897,0.6103,Under,-12.24,7.54,Under,True,True,86.96
2026-01-24,Carolina Hurricanes,CAR,Ottawa Senators,OTT,4,1,5,51,50,3.4510,2.9216,3.3200,3.3800,True,6.7719,6.0,-120,100,3.3028,3.3597,3.3630,2.9451,0.6692,0.3308,Over,12.38,-16.92,Under,True,False,-100.00
2026-01-24,Los Angeles Kings,LAK,St. Louis Blues,STL,5,4,9,49,51,2.6327,2.8367,2.4118,3.4118,True,5.1993,5.5,110,-130,2.4905,3.2184,2.7303,2.9520,0.4190,0.5810,Toss-up,-5.72,1.58,Over,False,False,
2026-01-24,Detroit Red Wings,DET,Winnipeg Jets,WPG,5,1,6,52,50,3.1154,3.0385,2.9600,3.0600,True,5.8160,6.0,-105,-115,2.9511,3.0602,3.1102,2.8959,0.5243,0.4757,Toss-up,1.21,-5.92,Push,False,False,
2026-01-25,Anaheim Ducks,ANA,Calgary Flames,CGY,4,3,7,51,51,3.3137,3.4902,2.5294,2.9804,True,5.8527,6.0,100,-120,2.6625,2.9659,3.1054,3.3678,0.5304,0.4696,Toss-up,3.04,-7.58,Over,False,False,
2026-01-25,Florida Panthers,FLA,Chicago Blackhawks,CHI,5,1,6,50,51,3.0400,3.2800,2.7451,3.1176,True,5.8861,6.0,105,-125,2.7131,3.1118,2.9987,3.2996,0.5359,0.4641,Toss-up,4.81,-9.14,Push,False,False,
2026-01-25,Vegas Golden Knights,VGK,Ottawa Senators,OTT,1,7,8,50,51,3.4000,3.0800,3.2745,3.3922,True,7.0538,6.5,-110,-110,3.2185,3.3796,3.5181,3.1131,0.5583,0.4417,Toss-up,3.45,-8.21,Over,False,False,
2026-01-25,New Jersey Devils,NJD,Seattle Kraken,SEA,2,4,6,51,50,2.6667,3.0392,2.7800,3.0400,True,5.5836,5.5,-120,100,2.9792,3.1288,2.6414,3.0494,0.4854,0.5146,Toss-up,-6.01,1.46,Over,False,False,
2026-01-25,Colorado Avalanche,COL,Toronto Maple Leafs,TOR,4,1,5,49,51,3.9592,2.4694,3.3137,3.3725,True,6.8419,6.5,-115,-105,3.2256,3.3331,3.6563,2.8123,0.5265,0.4735,Toss-up,-0.84,-3.87,Under,False,False,
2026-01-25,Pittsburgh Penguins,PIT,Vancouver Canucks,VAN,3,2,5,50,51,3.3200,3.0000,2.6863,3.6863,True,6.5441,6.0,-125,105,2.6793,3.6689,3.3830,2.9546,0.6373,0.3627,Over,8.18,-12.51,Under,True,False,-100.00
2026-01-26,Anaheim Ducks,ANA,Edmonton Oilers,EDM,4,7,11,52,53,3.3269,3.4808,3.3774,3.2264,True,6.7164,6.5,-135,115,3.3626,3.0567,3.1371,3.3513,0.5072,0.4928,Toss-up,-6.72,2.76,Over,False,False,
2026-01-26,Boston Bruins,BOS,New York Rangers,NYR,3,4,7,52,52,3.3462,3.1154,2.6731,3.1154,True,6.5517,6.5,-115,-105,2.8578,3.4699,3.3779,3.0249,0.4816,0.5184,Toss-up,-5.33,0.62,Over,False,False,
2026-01-26,New York Islanders,NYI,Philadelphia Flyers,PHI,4,0,4,51,50,2.8627,2.8627,3.0800,3.1600,True,6.0501,6.0,100,-120,3.1536,3.3768,2.8197,2.9452,0.5623,0.4377,Toss-up,6.23,-10.78,Under,False,False,
2026-01-26,Utah Mammoth,UTA,Tampa Bay Lightning,TBL,0,2,2,51,50,3.1961,2.7647,3.5400,2.6000,True,6.0661,6.0,-105,-115,3.5913,2.7100,3.3127,2.7493,0.5649,0.4351,Toss-up,5.27,-9.98,Under,False,False,
2026-01-27,Nashville Predators,NSH,Boston Bruins,BOS,2,3,5,51,53,2.9020,3.4118,3.3396,3.1321,True,6.6542,6.5,100,-120,3.3601,3.0595,3.0642,3.3590,0.4976,0.5024,Toss-up,-0.24,-4.31,Under,False,False,
2026-01-27,Los Angeles Kings,LAK,Detroit Red Wings,DET,3,1,4,50,53,2.6800,2.8600,3.1509,3.0000,True,5.6297,5.5,-105,-115,3.1767,2.8310,2.8164,2.9915,0.4932,0.5068,Toss-up,-1.90,-2.81,Under,False,False,
2026-01-27,Utah Mammoth,UTA,Florida Panthers,FLA,4,3,7,52,51,3.1346,2.7500,3.0784,3.2353,True,6.0028,6.0,-115,-105,3.0705,3.2142,3.1910,2.7260,0.5548,0.4452,Toss-up,1.99,-6.70,Over,False,False,
