Date,Away_Abbr,Home_Abbr,Away_G,Home_G,Total,Eligible,Line,P_Over,P_Under,Lean,Edge_Over,Edge_Under,Actual_Result,Graded,Hit,Profit
2025-12-14,VAN,NJD,2,1,3,True,6.0,0.5838,0.4162,Over,7.16,-11.87,Under,True,False,-100.00
2025-12-14,UTA,PIT,5,4,9,True,6.0,0.5796,0.4204,Toss-up,3.42,-7.96,Over,False,False,
2025-12-14,BUF,SEA,3,1,4,True,6.0,0.5822,0.4178,Over,5.84,-10.60,Under,True,False,-100.00
2025-12-15,LAK,DAL,1,4,5,True,5.5,0.4499,0.5501,Toss-up,-2.63,-1.51,Under,False,False,
2025-12-15,ANA,NYR,4,1,5,True,6.0,0.5822,0.4178,Over,3.68,-8.22,Under,True,False,-100.00
2025-12-15,NSH,STL,5,2,7,True,5.5,0.5848,0.4152,Over,4.99,-9.70,Over,True,True,86.96
2025-12-15,FLA,TBL,5,2,7,True,6.0,0.5833,0.4167,Over,7.11,-11.81,Over,True,True,95.24
2025-12-15,OTT,WPG,3,2,5,True,5.5,0.5978,0.4022,Over,6.29,-11.00,Under,True,False,-100.00
2025-12-16,UTA,BOS,1,4,5,True,6.0,0.6111,0.3889,Over,8.73,-13.50,Under,True,False,-100.00
2025-12-16,ANA,CBJ,3,4,7,True,6.5,0.5188,0.4812,Toss-up,-4.64,0.50,Over,False,False,
2025-12-16,NYI,DET,2,3,5,True,6.0,0.5583,0.4417,Toss-up,3.45,-8.21,Under,False,False,
2025-12-16,WSH,MIN,0,5,5,True,6.0,0.4944,0.5056,Toss-up,-2.95,-1.82,Under,False,False,
2025-12-16,PHI,MTL,4,1,5,True,5.5,0.6080,0.3920,Over,6.26,-10.80,Under,True,False,-100.00
2025-12-16,VAN,NYR,3,0,3,True,5.5,0.5096,0.4904,Toss-up,-2.53,-2.18,Under,False,False,
2025-12-16,EDM,PIT,6,4,10,True,6.5,0.5250,0.4750,Toss-up,0.12,-4.88,Over,False,False,
2025-12-16,COL,SEA,5,3,8,True,6.0,0.5580,0.4420,Toss-up,3.42,-8.18,Over,False,False,
2025-12-16,CGY,SJS,3,6,9,True,5.5,0.5132,0.4868,Toss-up,-3.22,-1.32,Over,False,False,
2025-12-16,CHI,TOR,2,3,5,True,5.5,0.5578,0.4422,Toss-up,1.23,-5.78,Under,False,False,
2025-12-17,UTA,DET,4,1,5,True,6.0,0.5952,0.4048,Over,8.30,-13.01,Under,True,False,-100.00
2025-12-17,LAK,FLA,2,3,5,True,5.5,0.5081,0.4919,Toss-up,-2.67,-2.03,Under,False,False,
2025-12-17,CAR,NSH,4,1,5,True,6.0,0.6002,0.3998,Over,8.80,-13.51,Under,True,False,-100.00
2025-12-17,WPG,STL,0,1,1,True,5.5,0.5674,0.4326,Toss-up,3.25,-7.96,Under,False,False,
2025-12-17,NJD,VGK,2,1,3,True,5.5,0.5360,0.4640,Toss-up,4.82,-9.16,Under,False,False,
2025-12-18,EDM,BOS,3,1,4,True,6.5,0.5348,0.4652,Toss-up,2.26,-6.97,Under,False,False,
2025-12-18,PHI,BUF,3,5,8,True,6.0,0.5821,0.4179,Over,3.66,-8.21,Over,True,True,83.33
2025-12-18,MIN,CBJ,5,2,7,True,6.0,0.5588,0.4412,Toss-up,1.34,-5.88,Over,False,False,
2025-12-18,SEA,CGY,2,4,6,True,5.5,0.4964,0.5036,Toss-up,-4.90,0.36,Over,False,False,
2025-12-18,CHI,MTL,1,4,5,True,5.5,0.5865,0.4135,Over,4.10,-8.65,Under,True,False,-100.00
2025-12-18,PIT,OTT,0,4,4,True,6.5,0.4702,0.5298,Toss-up,-5.36,0.60,Under,False,False,
2025-12-18,DAL,SJS,5,3,8,True,6.0,0.5690,0.4310,Toss-up,4.52,-9.28,Over,False,False,
2025-12-18,NYR,STL,2,1,3,True,5.5,0.4572,0.5428,Toss-up,-4.28,-0.27,Under,False,False,
2025-12-18,LAK,TBL,2,1,3,True,5.5,0.4462,0.5538,Toss-up,-6.60,1.89,Under,False,False,
2025-12-18,TOR,WSH,0,4,4,True,6.0,0.5637,0.4363,Toss-up,5.15,-9.86,Under,False,False,
2025-12-19,DAL,ANA,8,3,11,True,6.5,0.4611,0.5389,Toss-up,-5.11,0.40,Over,False,False,
2025-12-19,WPG,COL,2,3,5,True,6.0,0.5876,0.4124,Over,5.27,-9.98,Under,True,False,-100.00
2025-12-19,CAR,FLA,3,4,7,True,6.0,0.5887,0.4113,Over,8.87,-13.42,Over,True,True,100.00
2025-12-19,VAN,NYI,4,1,5,True,5.5,0.5038,0.4962,Toss-up,2.76,-6.90,Under,False,False,
2025-12-19,NJD,UTA,2,1,3,True,5.5,0.5316,0.4684,Toss-up,-1.38,-3.16,Under,False,False,
2025-12-20,CBJ,ANA,3,4,7,True,6.5,0.5471,0.4529,Toss-up,-2.73,-1.23,Over,False,False,
2025-12-20,VAN,BOS,5,4,9,True,5.5,0.5667,0.4333,Toss-up,2.12,-6.67,Over,False,False,
2025-12-20,NYI,BUF,2,3,5,True,6.0,0.5617,0.4383,Toss-up,1.62,-6.17,Under,False,False,
2025-12-20,VGK,CGY,3,6,9,True,5.5,0.4967,0.5033,Toss-up,-2.71,-2.05,Over,False,False,
2025-12-20,STL,FLA,6,2,8,True,5.5,0.5582,0.4418,Toss-up,2.33,-7.04,Over,False,False,
2025-12-20,EDM,MIN,2,5,7,True,6.5,0.4252,0.5748,Toss-up,-10.97,6.26,Over,False,False,
2025-12-20,PIT,MTL,0,4,4,True,6.5,0.4959,0.5041,Toss-up,-1.63,-3.08,Under,False,False,
2025-12-20,TOR,NSH,3,5,8,True,6.0,0.5976,0.4024,Over,7.38,-12.14,Over,True,True,90.91
2025-12-20,PHI,NYR,4,5,9,True,5.5,0.4708,0.5292,Toss-up,-4.14,-0.56,Over,False,False,
2025-12-20,CHI,OTT,4,6,10,True,5.5,0.5277,0.4723,Toss-up,-1.77,-2.77,Over,False,False,
2025-12-20,SEA,SJS,4,2,6,True,6.0,0.5633,0.4367,Toss-up,1.78,-6.33,Push,False,False,
2025-12-20,CAR,TBL,4,6,10,True,5.5,0.5212,0.4788,Toss-up,-1.37,-3.34,Over,False,False,
2025-12-20,DET,WSH,5,2,7,True,5.5,0.5664,0.4336,Toss-up,2.10,-6.64,Over,False,False,
2025-12-21,OTT,BOS,6,2,8,True,6.0,0.6140,0.3860,Over,10.18,-14.89,Over,True,True,95.24
2025-12-21,TOR,DAL,1,5,6,True,6.0,0.5948,0.4052,Over,4.94,-9.48,Push,False,False,
2025-12-21,WSH,DET,2,3,5,True,6.0,0.5749,0.4251,Toss-up,5.11,-9.87,Under,False,False,
2025-12-21,VGK,EDM,3,4,7,True,6.5,0.4682,0.5318,Toss-up,-4.40,-0.31,Over,False,False,
2025-12-21,COL,MIN,5,1,6,True,6.0,0.5236,0.4764,Toss-up,-3.20,-1.14,Push,False,False,
2025-12-21,BUF,NJD,3,1,4,True,6.5,0.3989,0.6011,Under,-11.33,6.62,Under,True,True,86.96
2025-12-21,NYR,NSH,1,2,3,True,6.0,0.5436,0.4564,Toss-up,1.98,-6.74,Under,False,False,
2025-12-21,MTL,PIT,3,4,7,True,6.5,0.4687,0.5313,Toss-up,-4.35,-0.36,Over,False,False,
2025-12-21,WPG,UTA,3,4,7,True,5.5,0.5246,0.4754,Toss-up,-1.03,-3.67,Over,False,False,
2025-12-22,SEA,ANA,3,1,4,True,6.5,0.4617,0.5383,Toss-up,-7.31,2.61,Under,False,False,
2025-12-22,CBJ,LAK,3,1,4,True,5.5,0.5029,0.4971,Toss-up,-4.26,-0.29,Under,False,False,
2025-12-22,VAN,PHI,2,5,7,True,5.5,0.5660,0.4340,Toss-up,8.98,-13.12,Over,False,False,
2025-12-22,STL,TBL,1,4,5,True,5.5,0.5214,0.4786,Toss-up,-1.35,-3.36,Under,False,False,
2025-12-23,MTL,BOS,6,2,8,True,6.0,0.6417,0.3583,Over,11.78,-16.55,Over,True,True,90.91
2025-12-23,FLA,CAR,5,2,7,True,6.0,0.6262,0.3738,Over,10.24,-15.00,Over,True,True,90.91
2025-12-23,PHI,CHI,3,1,4,True,5.5,0.5654,0.4346,Toss-up,3.05,-7.76,Under,False,False,
2025-12-23,UTA,COL,0,1,1,True,6.0,0.5697,0.4303,Toss-up,2.42,-6.97,Under,False,False,
2025-12-23,DAL,DET,3,4,7,True,6.0,0.6021,0.3979,Over,7.83,-12.59,Over,True,True,90.91
2025-12-23,CGY,EDM,1,5,6,True,6.5,0.4663,0.5337,Toss-up,-7.92,3.37,Under,False,False,
2025-12-23,SEA,LAK,3,2,5,True,5.5,0.4082,0.5918,Under,-9.18,4.63,Under,True,True,83.33
2025-12-23,NSH,MIN,3,2,5,True,6.0,0.5483,0.4517,Toss-up,2.45,-7.21,Under,False,False,
2025-12-23,NJD,NYI,1,2,3,True,5.5,0.4578,0.5422,Toss-up,-9.78,0.74,Under,False,False,
2025-12-23,BUF,OTT,3,2,5,True,6.5,0.4584,0.5416,Toss-up,-2.94,-1.40,Under,False,False,
2025-12-23,PIT,TOR,3,6,9,True,6.5,0.4457,0.5543,Toss-up,-6.65,1.94,Over,False,False,
2025-12-23,SJS,VGK,2,7,9,True,6.0,0.5830,0.4170,Over,4.82,-9.52,Over,True,True,86.96
2025-12-23,NYR,WSH,7,3,10,True,5.5,0.4689,0.5311,Toss-up,-3.11,-1.44,Over,False,False,
2025-12-27,BOS,BUF,1,4,5,True,6.5,0.4773,0.5227,Toss-up,-4.65,-0.11,Under,False,False,
2025-12-27,DET,CAR,2,5,7,True,6.0,0.6061,0.3939,Over,7.12,-11.83,Over,True,True,86.96
2025-12-27,EDM,CGY,2,3,5,True,6.5,0.4628,0.5372,Toss-up,-8.26,3.72,Under,False,False,
2025-12-27,CHI,DAL,4,3,7,True,5.5,0.5756,0.4244,Toss-up,3.01,-7.56,Over,False,False,
2025-12-27,TBL,FLA,4,2,6,True,5.5,0.5979,0.4021,Over,5.25,-9.79,Over,True,True,83.33
2025-12-27,ANA,LAK,1,6,7,True,6.0,0.5124,0.4876,Toss-up,-2.25,-2.46,Over,False,False,
2025-12-27,WSH,NJD,4,3,7,True,5.5,0.4982,0.5018,Toss-up,-3.67,-1.04,Over,False,False,
2025-12-27,NYR,NYI,0,2,2,True,5.5,0.4463,0.5537,Toss-up,-6.59,1.88,Under,False,False,
2025-12-27,NSH,STL,2,3,5,True,5.5,0.5396,0.4604,Toss-up,-0.59,-3.96,Under,False,False,
2025-12-27,OTT,TOR,5,7,12,True,6.0,0.6070,0.3930,Over,7.21,-11.92,Over,True,True,86.96
2025-12-27,SJS,VAN,6,3,9,True,6.0,0.6044,0.3956,Over,6.95,-11.66,Over,True,True,86.96
2025-12-27,COL,VGK,6,5,11,True,6.0,0.5631,0.4369,Toss-up,1.76,-6.31,Over,False,False,
2025-12-27,MIN,WPG,4,3,7,True,5.5,0.5076,0.4924,Toss-up,-4.80,0.46,Over,False,False,
2025-12-28,NYI,CBJ,2,4,6,True,6.0,0.5179,0.4821,Toss-up,-1.70,-3.01,Push,False,False,
2025-12-28,PIT,CHI,7,3,10,True,6.0,0.5911,0.4089,Over,7.89,-12.60,Over,True,True,95.24
2025-12-28,TOR,DET,2,3,5,True,6.5,0.4854,0.5146,Toss-up,-1.46,-3.08,Under,False,False,
2025-12-28,PHI,SEA,1,4,5,True,5.5,0.5226,0.4774,Toss-up,-0.12,-4.64,Under,False,False,
2025-12-28,MTL,TBL,4,5,9,True,6.5,0.4312,0.5688,Toss-up,-6.88,2.33,Over,False,False,
2025-12-29,SJS,ANA,5,4,9,True,6.5,0.5323,0.4677,Toss-up,-4.21,0.25,Over,False,False,
2025-12-29,NYR,CAR,2,3,5,True,5.5,0.5157,0.4843,Toss-up,-2.98,-1.57,Under,False,False,
2025-12-29,BOS,CGY,1,2,3,True,6.0,0.5832,0.4168,Over,4.84,-9.54,Under,True,False,-100.00
2025-12-29,LAK,COL,2,5,7,True,6.0,0.4735,0.5265,Toss-up,-3.87,-0.84,Over,False,False,
2025-12-29,WSH,FLA,3,5,8,True,5.5,0.6166,0.3834,Over,6.10,-10.44,Over,True,True,80.00
2025-12-29,CBJ,OTT,4,1,5,True,6.5,0.4940,0.5060,Toss-up,-4.09,-0.62,Under,False,False,
2025-12-29,VAN,SEA,3,2,5,True,5.5,0.5334,0.4666,Toss-up,-0.15,-4.56,Under,False,False,
2025-12-29,BUF,STL,4,2,6,True,6.0,0.5345,0.4655,Toss-up,2.23,-6.94,Push,False,False,
2025-12-29,NSH,UTA,4,3,7,True,5.5,0.5338,0.4662,Toss-up,-1.17,-3.38,Over,False,False,
2025-12-29,MIN,VGK,5,2,7,True,6.0,0.5555,0.4445,Toss-up,5.55,-10.09,Over,False,False,
2025-12-29,EDM,WPG,3,1,4,True,6.5,0.4639,0.5361,Toss-up,-3.61,-0.94,Under,False,False,
2025-12-30,NYI,CHI,3,2,5,True,5.5,0.4875,0.5125,Toss-up,-4.74,0.04,Under,False,False,
2025-12-30,MTL,FLA,3,2,5,True,6.5,0.5193,0.4807,Toss-up,0.71,-5.42,Under,False,False,
2025-12-30,CAR,PIT,1,5,6,True,6.5,0.4877,0.5123,Toss-up,-1.23,-3.31,Under,False,False,
2025-12-30,NJD,TOR,0,4,4,True,5.5,0.5480,0.4520,Toss-up,0.25,-4.80,Under,False,False,
2025-12-30,PHI,VAN,6,3,9,True,5.5,0.5675,0.4325,Toss-up,5.53,-10.24,Over,False,False,
2025-12-31,TBL,ANA,4,3,7,True,6.5,0.4929,0.5071,Toss-up,-3.09,-1.67,Over,False,False,
2025-12-31,NJD,CBJ,3,2,5,True,6.0,0.5255,0.4745,Toss-up,0.17,-4.93,Under,False,False,
2025-12-31,PHI,CGY,1,5,6,True,5.5,0.5344,0.4656,Toss-up,-1.11,-3.44,Over,False,False,
2025-12-31,STL,COL,1,6,7,True,6.0,0.5595,0.4405,Toss-up,2.47,-7.17,Over,False,False,
2025-12-31,BUF,DAL,4,1,5,True,6.0,0.5983,0.4017,Over,5.29,-9.83,Under,True,False,-100.00
2025-12-31,WPG,DET,1,2,3,True,6.0,0.5662,0.4338,Toss-up,5.40,-10.11,Under,False,False,
2025-12-31,BOS,EDM,6,2,8,True,6.5,0.4848,0.5152,Toss-up,-3.90,-0.86,Over,False,False,
2025-12-31,MIN,SJS,3,4,7,True,6.5,0.4403,0.5597,Toss-up,-7.19,2.48,Over,False,False,
2025-12-31,NSH,VGK,4,2,6,True,6.0,0.6140,0.3860,Over,7.91,-12.62,Push,False,False,
2025-12-31,NYR,WSH,3,6,9,True,5.5,0.5067,0.4933,Toss-up,-3.88,-0.67,Over,False,False,
2026-01-01,MTL,CAR,7,5,12,True,6.0,0.6250,0.3750,Over,10.11,-14.88,Over,True,True,90.91
2026-01-01,DAL,CHI,3,4,7,True,5.5,0.5904,0.4096,Over,6.66,-11.42,Over,True,True,90.91
2026-01-01,TBL,LAK,5,3,8,True,5.5,0.4721,0.5279,Toss-up,-6.28,1.57,Over,False,False,
2026-01-01,UTA,NYI,7,2,9,True,5.5,0.4449,0.5551,Toss-up,-10.05,5.51,Over,False,False,
2026-01-01,WSH,OTT,3,4,7,True,6.0,0.6312,0.3688,Over,13.12,-17.66,Over,True,True,100.00
2026-01-01,DET,PIT,3,4,7,True,6.5,0.4693,0.5307,Toss-up,-5.46,0.69,Over,False,False,
2026-01-01,NSH,SEA,1,4,5,True,5.5,0.5288,0.4712,Toss-up,-0.61,-4.10,Under,False,False,
2026-01-01,WPG,TOR,5,6,11,True,6.0,0.5613,0.4387,Toss-up,3.75,-8.51,Over,False,False,
2026-01-02,MIN,ANA,5,2,7,True,6.5,0.4639,0.5361,Toss-up,-4.83,0.12,Over,False,False,
2026-01-02,NYR,FLA,5,1,6,True,5.5,0.5572,0.4428,Toss-up,3.34,-8.10,Over,False,False,
2026-01-02,VGK,STL,3,4,7,True,5.5,0.5582,0.4418,Toss-up,0.26,-4.60,Over,False,False,
2026-01-02,SEA,VAN,4,3,7,True,5.5,0.5344,0.4656,Toss-up,-0.05,-4.66,Over,False,False,
2026-01-03,COL,CAR,5,3,8,True,6.5,0.4751,0.5249,Toss-up,-7.04,2.49,Over,False,False,
2026-01-03,BUF,CBJ,1,5,6,True,6.5,0.4349,0.5651,Toss-up,-6.51,1.96,Under,False,False,
2026-01-03,NSH,CGY,4,3,7,True,5.5,0.5352,0.4648,Toss-up,-2.04,-2.30,Over,False,False,
2026-01-03,PIT,DET,4,1,5,True,6.5,0.4749,0.5251,Toss-up,-3.73,-0.98,Under,False,False,
2026-01-03,PHI,EDM,5,2,7,True,6.5,0.4700,0.5300,Toss-up,-5.38,0.62,Over,False,False,
2026-01-03,MIN,LAK,4,5,9,True,5.5,0.4634,0.5366,Toss-up,-6.04,1.27,Over,False,False,
2026-01-03,UTA,NJD,1,4,5,True,5.5,0.4777,0.5223,Toss-up,-5.72,1.01,Under,False,False,
2026-01-03,TOR,NYI,3,4,7,True,5.5,0.5519,0.4481,Toss-up,0.64,-5.19,Over,False,False,
2026-01-03,WPG,OTT,2,4,6,True,5.5,0.5997,0.4003,Over,4.41,-8.75,Over,True,True,80.00
2026-01-03,TBL,SJS,7,3,10,True,6.0,0.6456,0.3544,Over,11.07,-15.78,Over,True,True,86.96
2026-01-03,MTL,STL,0,2,2,True,6.0,0.6085,0.3915,Over,8.47,-13.23,Under,True,False,-100.00
2026-01-03,BOS,VAN,3,2,5,True,6.0,0.6221,0.3779,Over,8.72,-13.43,Under,True,False,-100.00
2026-01-03,CHI,WSH,3,2,5,True,5.5,0.6012,0.3988,Over,7.74,-12.50,Under,True,False,-100.00
2026-01-04,PIT,CBJ,5,4,9,True,6.5,0.4814,0.5186,Toss-up,-4.24,-0.52,Over,False,False,
2026-01-04,VGK,CHI,2,3,5,True,6.0,0.5963,0.4037,Over,7.25,-12.01,Under,True,False,-100.00
2026-01-04,MTL,DAL,4,3,7,True,6.5,0.4771,0.5229,Toss-up,-2.29,-2.26,Over,False,False,
2026-01-04,COL,FLA,1,2,3,True,6.5,0.4865,0.5135,Toss-up,-3.73,-1.03,Under,False,False,
2026-01-04,CAR,NJD,3,1,4,True,6.0,0.5406,0.4594,Toss-up,1.68,-6.44,Under,False,False,
2026-01-05,SEA,CGY,5,1,6,True,5.5,0.4901,0.5099,Toss-up,-5.53,0.99,Over,False,False,
2026-01-05,MIN,LAK,2,4,6,True,5.5,0.4986,0.5014,Toss-up,-1.36,-3.35,Over,False,False,
2026-01-05,UTA,NYR,3,2,5,True,5.5,0.4907,0.5093,Toss-up,-0.93,-3.61,Under,False,False,
2026-01-05,DET,OTT,5,3,8,True,6.0,0.6053,0.3947,Over,7.05,-11.75,Over,True,True,86.96
2026-01-05,ANA,WSH,4,7,11,True,6.5,0.5153,0.4847,Toss-up,-4.03,-0.31,Over,False,False,
2026-01-06,VAN,BUF,3,5,8,True,6.0,0.5912,0.4088,Over,5.63,-10.34,Over,True,True,86.96
2026-01-06,DAL,CAR,3,6,9,True,6.0,0.6253,0.3747,Over,7.98,-12.53,Over,True,True,83.33
2026-01-06,NSH,EDM,2,6,8,True,6.5,0.4767,0.5233,Toss-up,-8.85,4.71,Over,False,False,
2026-01-06,NJD,NYI,0,9,9,True,5.5,0.4278,0.5722,Toss-up,-6.00,1.67,Over,False,False,
2026-01-06,ANA,PHI,2,5,7,True,6.5,0.5210,0.4790,Toss-up,0.88,-5.59,Over,False,False,
2026-01-06,BOS,SEA,4,7,11,True,5.5,0.5461,0.4539,Toss-up,1.12,-5.83,Over,False,False,
2026-01-06,CBJ,SJS,2,5,7,True,6.5,0.5241,0.4759,Toss-up,-4.11,-0.03,Over,False,False,
2026-01-06,COL,TBL,2,4,6,True,6.5,0.4367,0.5633,Toss-up,-6.33,1.79,Under,False,False,
2026-01-06,FLA,TOR,1,4,5,True,6.0,0.6434,0.3566,Over,10.85,-15.56,Under,True,False,-100.00
2026-01-06,VGK,WPG,4,3,7,True,5.5,0.5830,0.4170,Over,5.91,-10.68,Over,True,True,90.91
2026-01-07,STL,CHI,3,7,10,True,5.5,0.5016,0.4984,Toss-up,0.16,-4.71,Over,False,False,
2026-01-07,SJS,LAK,4,3,7,True,6.0,0.5851,0.4149,Over,3.96,-8.51,Over,True,True,83.33
2026-01-07,CGY,MTL,1,4,5,True,6.0,0.5860,0.4140,Over,5.11,-9.82,Under,True,False,-100.00
2026-01-07,OTT,UTA,1,3,4,True,6.0,0.5821,0.4179,Over,3.67,-8.21,Under,True,False,-100.00
2026-01-07,DAL,WSH,4,1,5,True,6.5,0.4905,0.5095,Toss-up,-2.17,-2.54,Under,False,False,
2026-01-08,CGY,BOS,1,4,5,True,6.5,0.4172,0.5828,Under,-11.77,7.07,Under,True,True,95.24
2026-01-08,ANA,CAR,2,5,7,True,6.5,0.5615,0.4385,Toss-up,-2.18,-1.60,Over,False,False,
2026-01-08,OTT,COL,2,8,10,True,6.5,0.4546,0.5454,Toss-up,-10.10,5.76,Over,False,False,
2026-01-08,VAN,DET,1,5,6,True,6.0,0.6027,0.3973,Over,6.78,-11.49,Push,False,False,
2026-01-08,FLA,MTL,2,6,8,True,6.0,0.6264,0.3736,Over,9.15,-13.86,Over,True,True,86.96
2026-01-08,NYI,NSH,1,2,3,True,5.5,0.5460,0.4540,Toss-up,0.06,-4.60,Under,False,False,
2026-01-08,BUF,NYR,5,2,7,True,6.0,0.5237,0.4763,Toss-up,-1.12,-3.59,Over,False,False,
2026-01-08,TOR,PHI,2,1,3,True,6.0,0.6240,0.3760,Over,11.18,-15.88,Under,True,False,-100.00
2026-01-08,NJD,PIT,1,4,5,True,6.0,0.5678,0.4322,Toss-up,2.24,-6.78,Under,False,False,
2026-01-08,MIN,SEA,3,2,5,True,6.0,0.5423,0.4577,Toss-up,3.01,-7.72,Under,False,False,
2026-01-08,CBJ,VGK,3,5,8,True,6.5,0.4738,0.5262,Toss-up,-3.84,-0.86,Over,False,False,
2026-01-08,EDM,WPG,4,3,7,True,6.0,0.6279,0.3721,Over,9.30,-14.00,Over,True,True,86.96
2026-01-09,WSH,CHI,5,1,6,True,6.0,0.6164,0.3836,Over,9.26,-14.02,Push,False,False,
2026-01-09,STL,UTA,2,4,6,True,5.5,0.5024,0.4976,Toss-up,-0.98,-3.72,Over,False,False,
2026-01-09,LAK,WPG,1,5,6,True,5.5,0.5148,0.4852,Toss-up,0.26,-4.97,Over,False,False,
2026-01-10,NYR,BOS,2,10,12,True,6.0,0.5565,0.4435,Toss-up,2.16,-6.87,Over,False,False,
2026-01-10,ANA,BUF,3,5,8,True,6.5,0.5301,0.4699,Toss-up,-6.99,2.55,Over,False,False,
2026-01-10,SEA,CAR,2,3,5,True,6.0,0.5939,0.4061,Over,5.90,-10.60,Under,True,False,-100.00
2026-01-10,CBJ,COL,0,4,4,True,6.5,0.4930,0.5070,Toss-up,-10.70,6.25,Under,False,False,
2026-01-10,LAK,EDM,4,3,7,True,6.5,0.4207,0.5793,Toss-up,-9.15,4.44,Over,False,False,
2026-01-10,NYI,MIN,4,3,7,True,5.5,0.4977,0.5023,Toss-up,-4.77,0.23,Over,False,False,
2026-01-10,DET,MTL,4,0,4,True,6.0,0.6232,0.3768,Over,7.77,-12.32,Under,True,False,-100.00
2026-01-10,CHI,NSH,3,0,3,True,6.5,0.4175,0.5825,Under,-8.25,3.70,Under,True,True,83.33
2026-01-10,FLA,OTT,3,2,5,True,6.0,0.6406,0.3594,Over,8.50,-12.84,Under,True,False,-100.00
2026-01-10,TBL,PHI,7,2,9,True,6.0,0.5898,0.4102,Over,7.76,-12.47,Over,True,True,95.24
2026-01-10,CGY,PIT,2,1,3,True,6.0,0.5829,0.4171,Over,3.75,-8.29,Under,True,False,-100.00
2026-01-10,DAL,SJS,4,5,9,True,6.5,0.5225,0.4775,Toss-up,-1.24,-3.47,Over,False,False,
2026-01-10,VAN,TOR,0,5,5,True,6.0,0.6219,0.3781,Over,7.65,-12.19,Under,True,False,-100.00
2026-01-10,STL,VGK,2,4,6,True,5.5,0.5754,0.4246,Toss-up,1.02,-5.16,Over,False,False,
2026-01-11,PIT,BOS,0,1,1,True,6.5,0.5124,0.4876,Toss-up,0.02,-4.73,Under,False,False,
2026-01-11,WSH,NSH,2,3,5,True,6.0,0.5902,0.4098,Over,3.47,-7.80,Under,True,False,-100.00
2026-01-11,VGK,SJS,7,2,9,True,6.5,0.5380,0.4620,Toss-up,-2.73,-1.41,Over,False,False,
2026-01-11,CBJ,UTA,3,2,5,True,6.0,0.5631,0.4369,Toss-up,1.76,-6.31,Under,False,False,
2026-01-11,NJD,WPG,3,4,7,True,5.5,0.4983,0.5017,Toss-up,-4.71,0.17,Over,False,False,
2026-01-12,FLA,BUF,4,3,7,True,6.0,0.6127,0.3873,Over,6.73,-11.27,Over,True,True,83.33
2026-01-12,EDM,CHI,4,1,5,True,6.5,0.4699,0.5301,Toss-up,-6.50,1.79,Under,False,False,
2026-01-12,TOR,COL,4,3,7,True,6.5,0.4411,0.5589,Toss-up,-10.44,5.89,Over,False,False,
2026-01-12,CAR,DET,3,4,7,True,6.0,0.6049,0.3951,Over,7.01,-11.71,Over,True,True,86.96
2026-01-12,DAL,LAK,3,1,4,True,6.0,0.5658,0.4342,Toss-up,5.36,-10.07,Under,False,False,
2026-01-12,NJD,MIN,5,2,7,True,6.0,0.5101,0.4899,Toss-up,-1.37,-3.39,Over,False,False,
2026-01-12,VAN,MTL,3,6,9,True,6.5,0.4668,0.5332,Toss-up,-2.10,-2.23,Over,False,False,
2026-01-12,SEA,NYR,4,2,6,True,6.0,0.5255,0.4745,Toss-up,1.34,-6.04,Push,False,False,
2026-01-12,TBL,PHI,5,1,6,True,6.0,0.6198,0.3802,Over,9.59,-14.36,Push,False,False,
2026-01-13,DAL,ANA,1,3,4,True,6.5,0.5503,0.4497,Toss-up,-0.53,-3.81,Under,False,False,
2026-01-13,DET,BOS,0,3,3,True,6.0,0.6053,0.3947,Over,4.98,-9.31,Under,True,False,-100.00
2026-01-13,CGY,CBJ,3,5,8,True,6.0,0.5367,0.4633,Toss-up,-0.88,-3.67,Over,False,False,
2026-01-13,EDM,NSH,3,4,7,True,6.5,0.4480,0.5520,Toss-up,-5.20,0.66,Over,False,False,
2026-01-13,VAN,OTT,1,2,3,True,6.5,0.4794,0.5206,Toss-up,-4.44,-0.32,Under,False,False,
2026-01-13,TBL,PIT,2,1,3,True,6.0,0.6148,0.3852,Over,7.99,-12.70,Under,True,False,-100.00
2026-01-13,CAR,STL,0,3,3,True,6.0,0.5874,0.4126,Over,6.36,-11.13,Under,True,False,-100.00
2026-01-13,TOR,UTA,1,6,7,True,6.0,0.5498,0.4502,Toss-up,1.49,-6.20,Over,False,False,
2026-01-13,NYI,WPG,4,5,9,True,5.5,0.5265,0.4735,Toss-up,2.65,-7.19,Over,False,False,
2026-01-13,MTL,WSH,2,3,5,True,6.0,0.6433,0.3567,Over,10.84,-15.55,Under,True,False,-100.00
2026-01-14,PHI,BUF,2,5,7,True,6.0,0.6066,0.3934,Over,6.12,-10.66,Over,True,True,83.33
2026-01-14,VGK,LAK,3,2,5,True,5.5,0.5626,0.4374,Toss-up,3.88,-8.64,Under,False,False,
2026-01-14,SEA,NJD,2,3,5,True,6.0,0.4945,0.5055,Toss-up,-1.77,-2.94,Under,False,False,
2026-01-14,OTT,NYR,8,4,12,True,6.0,0.5747,0.4253,Toss-up,1.91,-6.25,Over,False,False,
2026-01-15,SEA,BOS,2,4,6,True,6.0,0.5576,0.4424,Toss-up,3.38,-8.14,Push,False,False,
2026-01-15,MTL,BUF,3,5,8,True,6.5,0.4804,0.5196,Toss-up,-1.96,-2.59,Over,False,False,
2026-01-15,VAN,CBJ,1,4,5,True,6.5,0.4512,0.5488,Toss-up,-10.43,6.09,Under,False,False,
